date,city,lat,long,pop,shop,brand,container,capacity,price,quantity,price_ml,profit,profit_per_capita
2016-10-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,glass-500ml,500.0,1.22,18416.0,0.00244,22467.52,0.06388226396210428
2016-10-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,adult-cola,glass-500ml,500.0,1.15,26617.0,0.0023,30609.55,0.08703262989690135
2016-10-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,adult-cola,plastic-1.5lt,1500.0,1.32,31245.0,0.00088,41243.4,0.11726802804647117
2016-10-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,adult-cola,can-330ml,330.0,0.64,37245.0,0.0019393939393939393,23836.8,0.06777555999112884
2016-10-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,glass-500ml,500.0,0.66,64665.0,0.00132,42678.9,0.12134960847535699
2016-10-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,plastic-1.5lt,1500.0,1.99,23636.0,0.0013266666666666667,47035.64,0.1337371979687349
2016-10-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,gazoza,glass-500ml,500.0,0.67,42318.0,0.00134,28353.06,0.08061671528737398
2016-10-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,lemon-boost,glass-500ml,500.0,0.81,24478.0,0.0016200000000000001,19827.18,0.056374942422846616
2016-10-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,lemon-boost,can-330ml,330.0,0.52,33313.0,0.0015757575757575758,17322.760000000002,0.049254084423745105
2016-10-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,kinder-cola,glass-500ml,500.0,0.72,15952.0,0.0014399999999999999,11485.439999999999,0.01726868961452529
2016-10-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,kinder-cola,plastic-1.5lt,1500.0,3.4,7114.0,0.0022666666666666664,24187.6,0.03636675276874825
2016-10-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,kinder-cola,can-330ml,330.0,0.96,8218.0,0.002909090909090909,7889.28,0.01186175954966306
2016-10-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,adult-cola,plastic-1.5lt,1500.0,2.22,15869.0,0.0014800000000000002,35229.18,0.05296808609807217
2016-10-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,orange-power,glass-500ml,500.0,1.0,17521.0,0.002,17521.0,0.02634332779032389
2016-10-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,orange-power,plastic-1.5lt,1500.0,1.97,13659.0,0.0013133333333333332,26908.23,0.04045729827906096
2016-10-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,orange-power,can-330ml,330.0,0.56,18446.0,0.0016969696969696972,10329.76,0.015531091471684043
2016-10-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,gazoza,plastic-1.5lt,1500.0,1.04,22514.0,0.0006933333333333333,23414.56,0.03520446487907118
2016-10-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,gazoza,can-330ml,330.0,0.27,40658.0,0.0008181818181818183,10977.66,0.016505227769575193
2016-10-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,glass-500ml,500.0,0.91,17617.0,0.00182,16031.470000000001,0.024103776563594758
2016-10-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,plastic-1.5lt,1500.0,1.5,17749.0,0.001,26623.5,0.040029198528947436
2016-10-31,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,glass-500ml,500.0,0.92,16596.0,0.00184,15268.320000000002,0.10750066887277338
2016-10-31,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,plastic-1.5lt,1500.0,3.65,6708.0,0.0024333333333333334,24484.2,0.17238752376258537
2016-10-31,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,can-330ml,330.0,0.56,18961.0,0.0016969696969696972,10618.160000000002,0.07475998028585511
2016-10-31,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,glass-500ml,500.0,1.08,19287.0,0.00216,20829.960000000003,0.14665887488558757
2016-10-31,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,plastic-1.5lt,1500.0,3.78,5753.0,0.0025199999999999997,21746.34,0.15311089206505668
2016-10-31,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,can-330ml,330.0,0.68,22817.0,0.002060606060606061,15515.560000000001,0.10924142786735198
2016-10-31,Larisa,39.63689,,142030.0,shop_5,orange-power,glass-500ml,500.0,0.96,18787.0,0.0019199999999999998,18035.52,0.12698387664577906
2016-10-31,Larisa,39.63689,22.41761,142030.0,shop_5,gazoza,glass-500ml,500.0,0.77,20756.0,0.0015400000000000001,15982.12,0.11252636766880238
2016-10-31,Larisa,39.63689,22.41761,142030.0,shop_5,gazoza,plastic-1.5lt,1500.0,1.16,24008.0,0.0007733333333333332,27849.28,0.19608026473280293
2016-10-31,Larisa,39.63689,22.41761,142030.0,shop_5,gazoza,can-330ml,330.0,0.37,27983.0,0.0011212121212121212,10353.71,0.07289804970780821
2016-10-31,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,plastic-1.5lt,1500.0,2.8,7908.0,0.0018666666666666666,22142.399999999998,0.15589945786101525
2016-10-31,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,can-330ml,330.0,0.44,28701.0,0.0013333333333333333,12628.44,0.08891389143138774
2016-10-31,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,glass-500ml,500.0,0.65,44834.0,0.0013,29142.100000000002,0.043815986119422286
2016-10-31,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,plastic-1.5lt,1500.0,3.21,10409.0,0.00214,33412.89,0.0502372418065199
2016-10-31,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,can-330ml,330.0,0.53,25164.0,0.001606060606060606,13336.92,0.020052443083917956
2016-10-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,gazoza,glass-500ml,500.0,0.64,26152.0,0.00128,16737.28,0.025164982213254507
2016-10-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,can-330ml,330.0,0.62,25842.0,0.0018787878787878789,16022.039999999999,0.04555572615452855
2016-10-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,gazoza,plastic-1.5lt,1500.0,1.36,21745.0,0.0009066666666666667,29573.2,0.08408595913585934
2016-10-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,adult-cola,can-330ml,330.0,0.44,30204.0,0.0013333333333333333,13289.76,0.01998153666655641
2016-10-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,orange-power,plastic-1.5lt,1500.0,1.48,27327.0,0.0009866666666666667,40443.96,0.29456206027588816
2016-10-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,lemon-boost,plastic-1.5lt,1500.0,1.63,23901.0,0.0010866666666666666,38958.63,0.28374408238772925
2016-10-31,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,glass-500ml,500.0,0.98,16116.0,0.00196,15793.68,0.11119960571710202
2016-10-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,gazoza,can-330ml,330.0,0.33,54754.0,0.001,18068.82,0.0513753689202791
2016-10-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,can-330ml,330.0,0.59,15676.0,0.0017878787878787877,9248.84,0.013905897140588963
2016-10-31,Athens,37.96245,23.687079999999998,665102.0,shop_3,adult-cola,glass-500ml,500.0,0.75,24773.0,0.0015,18579.75,0.02793518888832089
2016-10-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,lemon-boost,plastic-1.5lt,1500.0,1.69,22814.0,0.0011266666666666667,38555.659999999996,0.10962593331854807
2016-10-31,Patra,38.244440000000004,21.73444,168254.0,shop_6,adult-cola,can-330ml,330.0,0.57,44505.0,0.001727272727272727,25367.85,0.1507711555148763
2016-10-31,Larisa,39.63689,22.41761,142030.0,shop_5,orange-power,can-330ml,330.0,0.52,31054.0,0.0015757575757575758,16148.08,0.11369485320002816
2016-10-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,plastic-1.5lt,1500.0,2.83,11697.0,0.0018866666666666667,33102.51,0.09412090349216098
2016-10-31,Larisa,39.63689,22.41761,142030.0,shop_5,orange-power,plastic-1.5lt,1500.0,2.09,13622.0,0.0013933333333333332,28469.98,0.20045046821094134
2016-10-31,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,can-330ml,330.0,0.7,19219.0,0.002121212121212121,13453.3,0.03825198605637727
2016-11-30,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,glass-500ml,500.0,1.03,15656.0,0.00206,16125.68,0.024245424010151825
2016-11-30,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,,,3.08,8877.0,,27341.16,0.0411082209946745
2016-11-30,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,can-330ml,330.0,0.75,13857.0,0.0022727272727272726,10392.75,0.015625798749665465
2016-11-30,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,glass-500ml,500.0,0.86,27985.0,0.00172,24067.1,0.03618557755051105
2016-11-30,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,plastic-1.5lt,1500.0,2.63,15976.0,0.0017533333333333333,42016.88,0.06317358841200296
2016-11-30,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,can-330ml,330.0,0.92,11685.0,0.002787878787878788,10750.2,0.016163235112809766
2016-11-30,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,glass-500ml,500.0,1.21,9227.0,0.00242,11164.67,0.016786402687106638
2016-11-30,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,plastic-1.5lt,1500.0,1.52,21644.0,0.0010133333333333333,32898.88,0.04946441297725762
2016-11-30,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,can-330ml,330.0,0.64,19039.0,0.0019393939393939393,12184.960000000001,0.01832043806814594
2016-11-30,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,glass-500ml,500.0,0.68,34431.0,0.00136,23413.08,0.03520223965647375
2016-11-30,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,plastic-1.5lt,1500.0,0.91,29730.0,0.0006066666666666667,27054.3,0.04067691872825521
2016-11-30,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,can-330ml,330.0,0.4,26161.0,0.0012121212121212121,10464.400000000001,0.015733526586899454
2016-11-30,Athens,37.97945,23.71622,665102.0,shop_1,lemon-boost,glass-500ml,500.0,1.03,15785.0,0.00206,16258.550000000001,0.02444519787942301
2016-11-30,Athens,,23.71622,665102.0,shop_1,lemon-boost,plastic-1.5lt,1500.0,1.85,14611.0,0.0012333333333333335,27030.350000000002,0.04064090921392509
2016-11-30,Athens,37.97945,23.71622,665102.0,shop_1,lemon-boost,can-330ml,330.0,0.72,12992.0,0.002181818181818182,9354.24,0.014064369074217188
2016-11-30,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,kinder-cola,glass-500ml,500.0,1.3,17249.0,0.0026,22423.7,0.163316630493365
2016-11-30,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,kinder-cola,plastic-1.5lt,1500.0,3.4,9859.0,0.0022666666666666664,33520.6,0.24413774016401799
2016-11-30,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,kinder-cola,can-330ml,330.0,0.64,19130.0,0.0019393939393939393,12243.2,0.08916985914261992
2016-11-30,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,adult-cola,glass-500ml,500.0,1.32,18879.0,0.00264,24920.280000000002,0.18149975965390164
2016-11-30,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,adult-cola,plastic-1.5lt,1500.0,2.92,14045.0,0.0019466666666666666,41011.4,0.29869484785363654
2016-11-30,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,adult-cola,can-330ml,330.0,0.71,24876.0,0.0021515151515151512,17661.96,0.12863585381130646
2016-11-30,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,orange-power,plastic-1.5lt,1500.0,2.73,9454.0,0.00182,25809.42,0.18797555753011608
2016-11-30,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,orange-power,can-330ml,330.0,0.35,47477.0,0.0010606060606060605,16616.95,0.12102482119706924
2016-11-30,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,gazoza,plastic-1.5lt,1500.0,0.99,26884.0,0.00066,26615.16,0.19384393526678417
2016-11-30,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,gazoza,can-330ml,330.0,0.41,32387.0,0.0012424242424242424,13278.67,0.09671140988477954
2016-11-30,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,lemon-boost,glass-500ml,500.0,0.97,19460.0,0.0019399999999999999,18876.2,0.1374794249173355
2016-11-30,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,lemon-boost,plastic-1.5lt,1500.0,1.82,18249.0,0.0012133333333333334,33213.18,0.2418987341772152
2016-11-30,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,lemon-boost,can-330ml,330.0,0.58,24504.0,0.0017575757575757575,14212.32,0.10351138366520517
2016-11-30,Patra,38.244440000000004,21.73444,168254.0,shop_6,kinder-cola,plastic-1.5lt,1500.0,3.54,10775.0,0.00236,38143.5,0.22670189118832243
2016-11-30,Patra,38.244440000000004,21.73444,168254.0,shop_6,kinder-cola,can-330ml,330.0,0.78,22332.0,0.0023636363636363638,17418.96,0.10352776159853554
2016-11-30,Patra,38.244440000000004,21.73444,168254.0,shop_6,adult-cola,glass-500ml,500.0,1.49,16984.0,0.00298,25306.16,0.15040450747084766
2016-11-30,Patra,38.244440000000004,21.73444,168254.0,shop_6,adult-cola,plastic-1.5lt,1500.0,3.01,20834.0,0.0020066666666666666,62710.34,0.3727123277901268
2016-11-30,Patra,38.244440000000004,21.73444,168254.0,shop_6,adult-cola,can-330ml,330.0,0.73,29874.0,0.002212121212121212,21808.02,0.12961367931817372
2016-11-30,Patra,38.244440000000004,21.73444,168254.0,shop_6,orange-power,glass-500ml,500.0,1.01,27602.0,0.00202,27878.02,0.16569008760564385
2016-11-30,Patra,38.244440000000004,21.73444,168254.0,shop_6,orange-power,plastic-1.5lt,1500.0,0.84,50732.0,0.00056,42614.88,0.2532770691930058
2016-11-30,Patra,38.244440000000004,21.73444,168254.0,shop_6,orange-power,can-330ml,330.0,0.44,60156.0,0.0013333333333333333,26468.64,0.15731358541253104
2016-11-30,Patra,38.244440000000004,21.73444,168254.0,shop_6,gazoza,glass-500ml,500.0,0.77,33721.0,0.0015400000000000001,25965.170000000002,0.15432126427900675
2016-11-30,Patra,38.244440000000004,21.73444,168254.0,shop_6,lemon-boost,glass-500ml,500.0,0.9,31282.0,0.0018,28153.8,0.1673291571077062
2016-11-30,Patra,38.244440000000004,21.73444,168254.0,shop_6,lemon-boost,plastic-1.5lt,1500.0,2.74,13938.0,0.0018266666666666668,38190.12,0.22697897226811845
2016-11-30,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,plastic-1.5lt,1500.0,3.29,10722.0,0.002193333333333333,35275.38,0.1002990599996588
2016-11-30,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,can-330ml,330.0,0.63,23900.0,0.0019090909090909091,15057.0,0.04281181227289012
2016-11-30,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,adult-cola,glass-500ml,500.0,0.97,32267.0,0.0019399999999999999,31298.989999999998,0.08899292582925317
2016-11-30,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,adult-cola,plastic-1.5lt,1500.0,2.42,15660.0,0.0016133333333333334,37897.2,0.10775372332258559
2016-11-30,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,adult-cola,can-330ml,330.0,0.82,20431.0,0.0024848484848484847,16753.42,0.0476352707690033
2016-11-30,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,glass-500ml,500.0,0.97,26665.0,0.0019399999999999999,25865.05,0.07354251610738637
2016-11-30,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,plastic-1.5lt,1500.0,2.24,14966.0,0.0014933333333333335,33523.840000000004,0.0953188779136883
2016-11-30,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,gazoza,glass-500ml,500.0,0.65,43737.0,0.0013,28429.05,0.0808327788866711
2016-11-30,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,gazoza,plastic-1.5lt,1500.0,0.96,32281.0,0.0006399999999999999,30989.76,0.08811368715560332
2016-11-30,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,gazoza,can-330ml,330.0,0.34,49107.0,0.0010303030303030305,16696.38,0.04747308801201017
2016-11-30,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,lemon-boost,glass-500ml,500.0,0.9,27387.0,0.0018,24648.3,0.07008291110087517
2016-11-30,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,lemon-boost,can-330ml,330.0,0.68,18263.0,0.002060606060606061,12418.84,0.03531068916298457
2016-11-30,Athens,37.96245,23.687079999999998,665102.0,shop_3,kinder-cola,glass-500ml,500.0,0.97,12416.0,0.0019399999999999999,12043.52,0.018107778957212578
2016-11-30,Athens,37.96245,23.687079999999998,665102.0,shop_3,kinder-cola,plastic-1.5lt,1500.0,1.6,10704.0,0.0010666666666666667,17126.4,0.025750035332926382
2016-11-30,Athens,37.96245,23.687079999999998,665102.0,shop_3,kinder-cola,can-330ml,330.0,0.72,12199.0,0.002181818181818182,8783.279999999999,0.013205914280817075
2016-11-30,Athens,37.96245,23.687079999999998,665102.0,shop_3,adult-cola,glass-500ml,500.0,1.26,13888.0,0.00252,17498.88,0.026310069733664912
2016-11-30,Athens,37.96245,23.687079999999998,665102.0,shop_3,adult-cola,plastic-1.5lt,1500.0,3.59,7389.0,0.0023933333333333333,26526.51,0.03988337127237626
2016-11-30,Athens,37.96245,23.687079999999998,665102.0,shop_3,adult-cola,can-330ml,330.0,0.54,25916.0,0.0016363636363636365,13994.640000000001,0.021041344034448854
2016-11-30,Athens,37.96245,23.687079999999998,665102.0,shop_3,orange-power,glass-500ml,500.0,0.41,36725.0,0.00082,15057.25,0.02263900875354457
2016-11-30,Athens,,,665102.0,shop_3,orange-power,plastic-1.5lt,1500.0,0.92,23358.0,0.0006133333333333334,21489.36,0.032309871267865685
2016-11-30,Athens,37.96245,23.687079999999998,665102.0,shop_3,orange-power,can-330ml,330.0,0.31,37534.0,0.0009393939393939394,11635.539999999999,0.017494369284711216
2016-11-30,Athens,37.96245,23.687079999999998,665102.0,shop_3,gazoza,glass-500ml,500.0,0.65,30075.0,0.0013,19548.75,0.029392108278128767
2016-11-30,Athens,37.96245,23.687079999999998,665102.0,shop_3,gazoza,plastic-1.5lt,1500.0,1.0,23597.0,0.0006666666666666666,23597.0,0.035478768670068654
2016-11-30,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,glass-500ml,500.0,0.99,11741.0,0.00198,11623.59,0.0174764021157657
2016-11-30,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,plastic-1.5lt,1500.0,1.45,10923.0,0.0009666666666666667,15838.35,0.023813415085204976
2016-11-30,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,can-330ml,330.0,0.65,14068.0,0.00196969696969697,9144.2,0.013748567888835097
2016-11-30,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,glass-500ml,500.0,1.39,11191.0,0.00278,15555.49,0.10952256565514328
2016-11-30,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,plastic-1.5lt,1500.0,3.87,6470.0,0.0025800000000000003,25038.9,0.17629303668239105
2016-11-30,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,glass-500ml,500.0,1.27,17622.0,0.00254,22379.94,0.15757192142505103
2016-11-30,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,plastic-1.5lt,1500.0,2.86,14106.0,0.0019066666666666665,40343.159999999996,0.28404675068647467
2016-11-30,Larisa,39.63689,22.41761,142030.0,shop_5,orange-power,glass-500ml,500.0,0.82,26686.0,0.00164,21882.52,0.1540697035837499
2016-11-30,Larisa,39.63689,22.41761,142030.0,shop_5,orange-power,plastic-1.5lt,1500.0,2.28,11647.0,0.0015199999999999999,26555.159999999996,0.1869686685911427
2016-11-30,Larisa,39.63689,22.41761,142030.0,shop_5,orange-power,can-330ml,330.0,0.4,31628.0,0.0012121212121212121,12651.2,0.08907413926635219
2016-11-30,Larisa,39.63689,22.41761,142030.0,shop_5,gazoza,glass-500ml,500.0,0.76,21317.0,0.00152,16200.92,0.11406688727733577
2016-11-30,Larisa,39.63689,22.41761,142030.0,shop_5,gazoza,plastic-1.5lt,1500.0,1.21,17734.0,0.0008066666666666667,21458.14,0.15108174329367036
2016-11-30,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,can-330ml,330.0,0.49,23143.0,0.001484848484848485,11340.07,0.07984277969443075
2016-11-30,Larisa,39.63689,22.41761,142030.0,shop_5,gazoza,can-330ml,330.0,0.32,43462.0,0.0009696969696969697,13907.84,0.09792184749700768
2016-11-30,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,can-330ml,330.0,0.77,17831.0,0.0023333333333333335,13729.87,0.09666880236569739
2016-11-30,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,can-330ml,330.0,0.91,8629.0,0.0027575757575757577,7852.39,0.05528684080827994
2016-11-30,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,glass-500ml,500.0,1.31,14341.0,0.00262,18786.71,0.053416557198992326
2016-11-30,Patra,38.244440000000004,21.73444,168254.0,shop_6,lemon-boost,can-330ml,330.0,0.42,40162.0,0.0012727272727272726,16868.04,0.10025342636727805
2016-11-30,Patra,38.244440000000004,21.73444,168254.0,shop_6,gazoza,plastic-1.5lt,1500.0,0.77,52204.0,0.0005133333333333333,40197.08,0.23890712850808898
2016-11-30,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,orange-power,glass-500ml,500.0,1.0,28926.0,0.002,28926.0,0.21067428005418712
2016-11-30,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,gazoza,glass-500ml,500.0,0.62,50738.0,0.00124,31457.56,0.22911217607900833
2016-11-30,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,lemon-boost,plastic-1.5lt,1500.0,1.79,17485.0,0.0011933333333333334,31298.15,0.08899053744363127
2016-11-30,Patra,38.244440000000004,21.73444,168254.0,shop_6,kinder-cola,glass-500ml,500.0,1.62,11727.0,0.0032400000000000003,18997.74,0.11291107492243871
2016-11-30,Patra,38.244440000000004,21.73444,168254.0,shop_6,gazoza,can-330ml,330.0,0.35,64768.0,0.0010606060606060605,22668.8,0.13472963495667264
2016-11-30,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,glass-500ml,500.0,1.07,11853.0,0.00214,12682.710000000001,0.0892959938041259
2016-11-30,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,can-330ml,330.0,0.38,50116.0,0.0011515151515151514,19044.08,0.05414834149365088
2016-11-30,Athens,37.96245,23.687079999999998,665102.0,shop_3,gazoza,can-330ml,330.0,0.36,30383.0,0.001090909090909091,10937.88,0.016445417394625184
2016-11-30,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,plastic-1.5lt,1500.0,2.04,13077.0,0.00136,26677.08,0.18782707878617194
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,glass-500ml,500.0,0.81,22913.0,0.0016200000000000001,18559.530000000002,0.027904787536347814
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,plastic-1.5lt,1500.0,2.78,12388.0,0.0018533333333333331,34438.64,0.0517794864547092
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,can-330ml,330.0,0.49,25668.0,0.001484848484848485,12577.32,0.018910362621071656
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,glass-500ml,500.0,1.4,14816.0,0.0028,20742.399999999998,0.03118679540882451
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,plastic-1.5lt,1500.0,2.41,17187.0,0.0016066666666666668,41420.670000000006,0.06227716951685607
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,can-330ml,330.0,0.58,30629.0,0.0017575757575757575,17764.82,0.02670991817796368
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,glass-500ml,500.0,0.69,39549.0,0.00138,27288.809999999998,0.0410295112629341
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,plastic-1.5lt,1500.0,2.2,14954.0,0.0014666666666666667,32898.8,0.049464292694955066
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,can-330ml,330.0,0.53,29629.0,0.001606060606060606,15703.37,0.02361046877020367
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,glass-500ml,500.0,0.7,26274.0,0.0014,18391.8,0.027652600653734313
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,plastic-1.5lt,1500.0,0.72,39302.0,0.00047999999999999996,28297.44,0.04254601549837468
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,can-330ml,330.0,0.43,23059.0,0.001303030303030303,9915.369999999999,0.01490804417968973
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,lemon-boost,glass-500ml,500.0,1.11,12610.0,0.00222,13997.1,0.021045042715252697
2016-12-31,Athens,37.97945,23.71622,665102.0,shop_1,lemon-boost,can-330ml,330.0,0.52,26307.0,0.0015757575757575758,13679.640000000001,0.02056773246810264
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,kinder-cola,glass-500ml,500.0,1.42,15804.0,0.0028399999999999996,22441.68,0.16344758270090748
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,kinder-cola,plastic-1.5lt,1500.0,3.88,9687.0,0.002586666666666667,37585.56,0.2737437182269741
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,adult-cola,plastic-1.5lt,1500.0,2.97,17908.0,0.00198,53186.76,0.38737061368370457
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,adult-cola,can-330ml,330.0,0.68,35949.0,0.002060606060606061,24445.320000000003,0.1780405238088302
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,orange-power,glass-500ml,500.0,0.72,44173.0,0.0014399999999999999,31804.559999999998,0.23163945171956707
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,orange-power,plastic-1.5lt,1500.0,2.37,17985.0,0.00158,42624.450000000004,0.3104430379746836
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,gazoza,plastic-1.5lt,1500.0,0.91,40584.0,0.0006066666666666667,36931.44,0.2689796215641433
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,gazoza,can-330ml,330.0,0.37,52445.0,0.0011212121212121212,19404.65,0.14132823993823834
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,lemon-boost,glass-500ml,500.0,1.02,20777.0,0.00204,21192.54,0.1543498273878021
2016-12-31,Irakleion,,,137302.0,shop_2,lemon-boost,plastic-1.5lt,1500.0,1.71,20969.0,0.00114,35856.99,0.26115417109728917
2016-12-31,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,lemon-boost,can-330ml,330.0,0.52,37285.0,0.0015757575757575758,19388.2,0.14120843104980263
