ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,city,real_values,forecast,error
2015-11-30,603306.6586420824,475792.1729982781,503623.96045687335,603306.6586420824,603306.6586420824,-113810.50917983128,-113810.50917983128,-113810.50917983128,-113810.50917983128,-113810.50917983128,-113810.50917983128,0.0,0.0,0.0,489496.1494622511,Patra,485863.0099999999,,14127.81099462224
2015-12-31,604309.4410250476,554333.228034074,583321.350801154,604309.4410250476,604309.4410250476,-35833.290395060554,-35833.290395060554,-35833.290395060554,-35833.290395060554,-35833.290395060554,-35833.290395060554,0.0,0.0,0.0,568476.150629987,Patra,571480.8,,14845.200171167031
2016-01-31,605312.2234006155,411380.4173059219,440603.51482766285,605312.2234006155,605312.2234006155,-179313.12317148148,-179313.12317148148,-179313.12317148148,-179313.12317148148,-179313.12317148148,-179313.12317148148,0.0,0.0,0.0,425999.100229134,Patra,416643.37,,14604.41459852882
2016-02-29,606250.3101390499,356278.8828408065,385620.6686762707,606250.3101390499,606250.3101390499,-234995.07677073745,-234995.07677073745,-234995.07677073745,-234995.07677073745,-234995.07677073745,-234995.07677073745,0.0,0.0,0.0,371255.2333683125,Patra,359660.64,,14365.435307958222
2016-03-31,607253.0925126142,512737.8410086622,541088.2825304624,607253.0925126142,607253.0925126142,-80456.69252194255,-80456.69252194255,-80456.69252194255,-80456.69252194255,-80456.69252194255,-80456.69252194255,0.0,0.0,0.0,526796.3999906717,Patra,521891.95,,14291.882539790706
2016-04-30,608223.5270676764,626953.4340525586,654597.1997459618,608223.5270676764,608223.5270676764,32410.90128999893,32410.90128999893,32410.90128999893,32410.90128999893,32410.90128999893,32410.90128999893,0.0,0.0,0.0,640634.4283576753,Patra,628990.5499999999,,13962.771388286492
2016-05-31,609226.3094412406,680273.8483463656,708003.0984091634,609226.3094412406,609226.3094412406,84738.42275610505,84738.42275610505,84738.42275610505,84738.42275610505,84738.42275610505,84738.42275610505,0.0,0.0,0.0,693964.7321973457,Patra,710001.4199999999,,14038.366211817716
2016-06-30,610196.7440009086,768597.1379679365,797570.8579825069,610196.7440009087,610196.7440009087,173917.80405984173,173917.80405984173,173917.80405984173,173917.80405984173,173917.80405984173,173917.80405984173,0.0,0.0,0.0,784114.5480607504,Patra,802347.4000000001,,13456.309921756503
2016-07-31,611199.5263792321,881149.3346809777,908853.9186220246,611199.5263792321,611199.5263792321,284200.5564842806,284200.5564842806,284200.5564842806,284200.5564842806,284200.5564842806,284200.5564842806,0.0,0.0,0.0,895400.0828635127,Patra,902992.9899999999,,13453.835758511908
2016-08-31,612202.3087633885,754651.6002670252,782480.9139032293,612202.3087633885,612202.3087633885,156701.8921439507,156701.8921439507,156701.8921439507,156701.8921439507,156701.8921439507,156701.8921439507,0.0,0.0,0.0,768904.2009073392,Patra,762467.36,,13576.712995890062
2016-09-30,613172.7433287011,640155.5769073446,667356.3113192224,613172.7433287011,613172.7433287011,40286.21341215443,40286.21341215443,40286.21341215443,40286.21341215443,40286.21341215443,40286.21341215443,0.0,0.0,0.0,653458.9567408556,Patra,668308.9,,13897.354578366852
2016-10-31,614175.5257130328,503704.7314439189,533151.7416566964,614175.5257130328,614175.5257130328,-95492.04516637768,-95492.04516637768,-95492.04516637768,-95492.04516637768,-95492.04516637768,-95492.04516637768,0.0,0.0,0.0,518683.48054665513,Patra,513418.1899999999,,14468.26111004129
2016-11-30,615145.9602785151,464248.54492012557,492590.19952853845,615145.9602785151,615145.9602785151,-136684.36059805023,-136684.36059805023,-136684.36059805023,-136684.36059805023,-136684.36059805023,-136684.36059805023,0.0,0.0,0.0,478461.5996804649,Patra,453389.2699999999,,14128.599848073558
2016-12-31,616148.7426628468,558723.5470281289,588075.6326909155,616148.7426628468,616148.7426628468,-43781.49092312844,-43781.49092312844,-43781.49092312844,-43781.49092312844,-43781.49092312844,-43781.49092312844,0.0,0.0,0.0,572367.2517397184,Patra,577014.3999999999,,15708.38095119712
2017-01-31,617151.5250471786,436885.8642197508,463874.7247975985,617151.5250471786,617151.5250471786,-166928.9915028208,-166928.9915028208,-166928.9915028208,-166928.9915028208,-166928.9915028208,-166928.9915028208,0.0,0.0,0.0,450222.5335443578,Patra,442650.3300000001,,13652.191253240686
2017-02-28,618057.263974962,365843.5866081882,393987.6683344864,618057.263974962,618057.263974962,-238330.77544085594,-238330.77544085594,-238330.77544085594,-238330.77544085594,-238330.77544085594,-238330.77544085594,0.0,0.0,0.0,379726.4885341061,Patra,370066.16000000003,,14261.179800380312
2017-03-31,619060.0463592937,522520.4816758602,551993.9803144642,619060.0463592937,619060.0463592937,-82636.86247415742,-82636.86247415742,-82636.86247415742,-82636.86247415742,-82636.86247415742,-82636.86247415742,0.0,0.0,0.0,536423.1838851364,Patra,538323.96,,15570.796429327806
2017-04-30,620030.4809247762,639189.8268469915,666915.3512551947,620030.4809247762,620030.4809247762,32666.522400464237,32666.522400464237,32666.522400464237,32666.522400464237,32666.522400464237,32666.522400464237,0.0,0.0,0.0,652697.0033252405,Patra,655614.61,,14218.347929954296
2017-05-31,621033.2633091079,697689.6629674712,727603.1696085316,621033.2633091079,621033.2633091079,90969.78630618568,90969.78630618568,90969.78630618568,90969.78630618568,90969.78630618568,90969.78630618568,0.0,0.0,0.0,712003.0496152935,Patra,703372.39,,15600.119993238128
2017-06-30,622003.6978745902,779654.5053845964,808001.7866522158,622003.6978745902,622003.6978745902,171280.2637010803,171280.2637010803,171280.2637010803,171280.2637010803,171280.2637010803,171280.2637010803,0.0,0.0,0.0,793283.9615756704,Patra,788609.8799999999,,14717.825076545356
2017-07-31,623006.4802589219,898218.5889784801,928189.3330176971,623006.4802589219,623006.4802589219,289427.35418100934,289427.35418100934,289427.35418100934,289427.35418100934,289427.35418100934,289427.35418100934,0.0,0.0,0.0,912433.8344399312,Patra,929329.5700000001,,15755.498577765888
2017-08-31,624009.2626432535,754327.8833668366,782592.754729508,624009.2626432535,624009.2626432535,144969.5931344021,144969.5931344021,144969.5931344021,144969.5931344021,144969.5931344021,144969.5931344021,0.0,0.0,0.0,768978.8557776556,Patra,796839.4199999999,,13613.898951852345
2017-09-30,624979.697208736,651602.9421793718,683016.1971279295,624979.697208736,624979.697208736,42662.41207227825,42662.41207227825,42662.41207227825,42662.41207227825,42662.41207227825,42662.41207227825,0.0,0.0,0.0,667642.1092810142,Patra,684242.9100000001,,15374.087846915354
2017-10-31,625982.4795930677,517319.31738643674,545635.4802090419,625982.4795930677,625982.4795930677,-94683.39676583101,-94683.39676583101,-94683.39676583101,-94683.39676583101,-94683.39676583101,-94683.39676583101,0.0,0.0,0.0,531299.0828272366,Patra,511524.26,,14336.397381805233
2017-11-30,626952.91415855,482690.543921867,511881.7882813957,626952.91415855,626952.91415855,-129076.29277975045,-129076.29277975045,-129076.29277975045,-129076.29277975045,-129076.29277975045,-129076.29277975045,0.0,0.0,0.0,497876.62137879955,Patra,495576.05999999994,,14005.166902596131
2017-12-31,627955.6965428818,573407.1778719171,601269.7667809387,627955.6965428818,627955.6965428818,-40882.63271009288,-40882.63271009288,-40882.63271009288,-40882.63271009288,-40882.63271009288,-40882.63271009288,0.0,0.0,0.0,587073.0638327888,Patra,573068.23,,14196.702948149876
2018-01-01,627988.044361731,559796.7933203966,588592.4379844634,627988.044361731,627988.044361731,-53921.37532154049,-53921.37532154049,-53921.37532154049,-53921.37532154049,-53921.37532154049,-53921.37532154049,0.0,0.0,0.0,574066.6690401905,Patra,,574066.6690401905,14525.768944272888
2018-02-01,628990.8267460628,458993.6520351569,487482.23447777977,628988.8578277456,628992.4239813377,-155830.64922884703,-155830.64922884703,-155830.64922884703,-155830.64922884703,-155830.64922884703,-155830.64922884703,0.0,0.0,0.0,473160.17751721584,Patra,,473160.17751721584,14322.056960563932
2018-03-01,629896.5656738464,388051.5288654292,416237.10800149594,629886.0890070812,629906.4431591216,-228052.40669119573,-228052.40669119573,-228052.40669119573,-228052.40669119573,-228052.40669119573,-228052.40669119573,0.0,0.0,0.0,401844.15898265067,Patra,,401844.15898265067,14392.949018845276
2018-04-01,630899.348058178,540290.4237145085,569781.8299062344,630877.715137778,630923.4945521895,-75774.97337493264,-75774.97337493264,-75774.97337493264,-75774.97337493264,-75774.97337493264,-75774.97337493264,0.0,0.0,0.0,555124.3746832453,Patra,,555124.3746832453,14657.455222989083
2018-05-01,631869.7826236604,650562.7814565086,678639.9439489272,631835.1579728089,631909.7978048066,32285.251051904663,32285.251051904663,32285.251051904663,32285.251051904663,32285.251051904663,32285.251051904663,0.0,0.0,0.0,664155.033675565,Patra,,664155.033675565,14484.910273362184
2018-06-01,632872.5650079921,691644.5008065782,720068.9278220221,632822.4112428928,632930.2743274632,72263.94046871398,72263.94046871398,72263.94046871398,72263.94046871398,72263.94046871398,72263.94046871398,0.0,0.0,0.0,705136.5054767061,Patra,,705136.5054767061,14932.422345316038
2018-07-01,633842.9995734744,797605.9679184376,826377.4162072623,633774.5908028113,633921.2837293857,178927.85479634782,178927.85479634782,178927.85479634782,178927.85479634782,178927.85479634782,178927.85479634782,0.0,0.0,0.0,812770.8543698222,Patra,,812770.8543698222,13606.561837440124
2018-08-01,634845.7819578062,894135.8051330328,922125.8020959981,634758.5774728887,634945.0055464688,273064.1774347676,273064.1774347676,273064.1774347676,273064.1774347676,273064.1774347676,273064.1774347676,0.0,0.0,0.0,907909.9593925738,Patra,,907909.9593925738,14215.842703424278
2018-09-01,635848.5643421378,801257.7729381503,829764.5150659697,635738.1251319033,635972.1218759863,179978.19250093654,179978.19250093654,179978.19250093654,179978.19250093654,179978.19250093654,179978.19250093654,0.0,0.0,0.0,815826.7568430743,Patra,,815826.7568430743,13937.758222895325
2018-10-01,636818.9989076202,657662.7209514155,687608.5844088345,636683.8844540636,636964.9666290676,36145.68810066158,36145.68810066158,36145.68810066158,36145.68810066158,36145.68810066158,36145.68810066158,0.0,0.0,0.0,672964.6870082818,Patra,,672964.6870082818,14643.89740055264
2018-11-01,637821.7812919519,527197.901642398,555745.3060674375,637662.9525709718,637995.9490317524,-96585.1186582242,-96585.1186582242,-96585.1186582242,-96585.1186582242,-96585.1186582242,-96585.1186582242,0.0,0.0,0.0,541236.6626337277,Patra,,541236.6626337277,14508.643433709862
2018-12-01,638792.2158574342,472753.57418379246,501211.6716075833,638610.1227849384,638994.5705063217,-151796.91929096854,-151796.91929096854,-151796.91929096854,-151796.91929096854,-151796.91929096854,-151796.91929096854,0.0,0.0,0.0,486995.29656646564,Patra,,486995.29656646564,14216.375041117659
2012-01-31,441009.0130985884,308176.7258209515,330909.0821460886,441009.0130985884,441009.0130985884,-121524.89071744178,-121524.89071744178,-121524.89071744178,-121524.89071744178,-121524.89071744178,-121524.89071744178,0.0,0.0,0.0,319484.1223811466,Thessaloniki,324704.85,,11424.959764942003
2012-02-29,442243.3390816086,236928.9449681103,260487.69057916183,442243.3390816086,442243.3390816086,-193623.89038508653,-193623.89038508653,-193623.89038508653,-193623.89038508653,-193623.89038508653,-193623.89038508653,0.0,0.0,0.0,248619.44869652204,Thessaloniki,249272.04999999996,,11868.241882639792
2012-03-31,443562.7909944923,385470.04316625826,409089.66828603076,443562.7909944923,443562.7909944923,-47295.21330822376,-47295.21330822376,-47295.21330822376,-47295.21330822376,-47295.21330822376,-47295.21330822376,0.0,0.0,0.0,396267.57768626855,Thessaloniki,392820.41,,12822.090599762218
2012-04-30,444839.6800273335,459035.8834140414,482920.51458900643,444839.68002733355,444839.68002733355,25763.605704537084,25763.605704537084,25763.605704537084,25763.605704537084,25763.605704537084,25763.605704537084,0.0,0.0,0.0,470603.28573187056,Thessaloniki,477103.50999999995,,12317.228857135866
2012-05-31,446159.1320279361,523699.792693371,546232.2566568688,446159.1320279361,446159.1320279361,88675.69168820603,88675.69168820603,88675.69168820603,88675.69168820603,88675.69168820603,88675.69168820603,0.0,0.0,0.0,534834.8237161421,Thessaloniki,520266.26999999996,,11397.43294072675
2012-06-30,447436.0211949941,555567.7022561745,578276.9406622329,447436.0211949941,447436.0211949941,119720.26211667166,119720.26211667166,119720.26211667166,119720.26211667166,119720.26211667166,119720.26211667166,0.0,0.0,0.0,567156.2833116658,Thessaloniki,570051.7899999999,,11120.65735056717
2012-07-31,448755.4733342874,650078.5716173934,673201.8865851238,448755.4733342874,448755.4733342874,212815.96895340204,212815.96895340204,212815.96895340204,212815.96895340204,212815.96895340204,212815.96895340204,0.0,0.0,0.0,661571.4422876894,Thessaloniki,640742.07,,11630.444297434413
2012-08-31,450074.9254735806,560660.1608254532,582531.0542848699,450074.9254735806,450074.9254735806,121454.54756470048,121454.54756470048,121454.54756470048,121454.54756470048,121454.54756470048,121454.54756470048,0.0,0.0,0.0,571529.4730382811,Thessaloniki,569474.37,,11001.581246588845
2012-09-30,451351.81475412135,452696.65628370515,476999.6625151429,451351.81475412135,451351.81475412135,13556.617013224864,13556.617013224864,13556.617013224864,13556.617013224864,13556.617013224864,13556.617013224864,0.0,0.0,0.0,464908.4317673462,Thessaloniki,459481.4600000001,,12091.230747796653
2012-10-31,452671.26701068005,364238.03246357595,386719.1507793888,452671.26701068005,452671.26701068005,-76864.8242376823,-76864.8242376823,-76864.8242376823,-76864.8242376823,-76864.8242376823,-76864.8242376823,0.0,0.0,0.0,375806.4427729978,Thessaloniki,376278.82,,10912.70800639101
2012-11-30,453948.15615814127,319819.6780872368,343786.7840526747,453948.15615814127,453948.15615814127,-122454.87580660134,-122454.87580660134,-122454.87580660134,-122454.87580660134,-122454.87580660134,-122454.87580660134,0.0,0.0,0.0,331493.28035153996,Thessaloniki,339735.18,,12293.50370113476
2012-12-31,455267.6082771844,405508.18161376985,429797.2794232793,455267.6082771844,455267.6082771844,-37598.93154903713,-37598.93154903713,-37598.93154903713,-37598.93154903713,-37598.93154903713,-37598.93154903713,0.0,0.0,0.0,417668.6767281473,Thessaloniki,416782.2100000001,,12128.602695131965
2013-01-31,456585.57432639983,319457.22207626625,341902.6132030366,456585.57432639983,456585.57432639983,-126362.60338523306,-126362.60338523306,-126362.60338523306,-126362.60338523306,-126362.60338523306,-126362.60338523306,0.0,0.0,0.0,330222.97094116674,Thessaloniki,335462.38,,11679.642261869856
2013-02-28,457775.9952740782,250392.7918964981,274371.8930570342,457775.9952740782,457775.9952740782,-195453.2634445149,-195453.2634445149,-195453.2634445149,-195453.2634445149,-195453.2634445149,-195453.2634445149,0.0,0.0,0.0,262322.73182956333,Thessaloniki,275314.53,,12049.161227470846
2013-03-31,459048.5180766461,395415.4529883869,417944.37463268463,459048.5180766461,459048.5180766461,-52029.275690854636,-52029.275690854636,-52029.275690854636,-52029.275690854636,-52029.275690854636,-52029.275690854636,0.0,0.0,0.0,407019.24238579144,Thessaloniki,417414.98000000004,,10925.13224689319
2013-04-30,460279.99175655044,473397.8685473504,495190.3864661116,460279.99175655044,460279.99175655044,23365.23916326355,23365.23916326355,23365.23916326355,23365.23916326355,23365.23916326355,23365.23916326355,0.0,0.0,0.0,483645.23091981397,Thessaloniki,477690.72,,11545.15554629761
2013-05-31,461552.51455911837,538052.7738164857,561001.6171988016,461552.51455911837,461552.51455911837,88016.75916727861,88016.75916727861,88016.75916727861,88016.75916727861,88016.75916727861,88016.75916727861,0.0,0.0,0.0,549569.273726397,Thessaloniki,558765.82,,11432.343472404638
2013-06-30,462398.3123794217,580433.6512657821,603765.4733294431,462398.3123794217,462398.3123794217,129562.27060346617,129562.27060346617,129562.27060346617,129562.27060346617,129562.27060346617,129562.27060346617,0.0,0.0,0.0,591960.5829828879,Thessaloniki,590654.96,,11804.890346555272
2013-07-31,463272.3034604019,664450.9918847366,686814.3361358752,463272.30346040195,463272.30346040195,212121.3351445544,212121.3351445544,212121.3351445544,212121.3351445544,212121.3351445544,212121.3351445544,0.0,0.0,0.0,675393.6386049563,Thessaloniki,672795.57,,11420.697530918871
2013-08-31,464146.2822733831,570917.7445268726,593419.0247886046,464146.2822733831,464146.2822733831,118515.80179040418,118515.80179040418,118515.80179040418,118515.80179040418,118515.80179040418,118515.80179040418,0.0,0.0,0.0,582662.0840637872,Thessaloniki,572895.16,,10756.940724817337
2013-09-30,464992.06822142936,459842.41355937946,483385.460999746,464992.06822142936,464992.06822142936,6297.138505029326,6297.138505029326,6297.138505029326,6297.138505029326,6297.138505029326,6297.138505029326,0.0,0.0,0.0,471289.2067264587,Thessaloniki,474065.93999999994,,12096.254273287312
2013-10-31,465858.2532274599,382063.14272906235,406257.33918822306,465858.2532274599,465858.2532274599,-70905.19136609278,-70905.19136609278,-70905.19136609278,-70905.19136609278,-70905.19136609278,-70905.19136609278,0.0,0.0,0.0,394953.06186136714,Thessaloniki,386500.0299999999,,11304.277326855925
2013-11-30,466696.4967816831,332789.8090088475,355793.4631420283,466696.4967816831,466696.4967816831,-122659.6588280049,-122659.6588280049,-122659.6588280049,-122659.6588280049,-122659.6588280049,-122659.6588280049,0.0,0.0,0.0,344036.8379536782,Thessaloniki,349055.14,,11756.625188350095
2013-12-31,467560.70484624465,422811.2895986929,445249.0780657573,467560.70484624465,467560.70484624465,-33768.76758667491,-33768.76758667491,-33768.76758667491,-33768.76758667491,-33768.76758667491,-33768.76758667491,0.0,0.0,0.0,433791.93725956976,Thessaloniki,426450.58999999997,,11457.140806187526
2014-01-31,468424.9129108061,332218.60004103766,356166.95351429854,468424.9129108061,468424.9129108061,-124650.40818681236,-124650.40818681236,-124650.40818681236,-124650.40818681236,-124650.40818681236,-124650.40818681236,0.0,0.0,0.0,343774.5047239937,Thessaloniki,349846.26,,12392.448790304828
2014-02-28,469205.4879368616,260963.85208985404,283697.99004112923,469205.4879368616,469205.4879368616,-197335.1758097173,-197335.1758097173,-197335.1758097173,-197335.1758097173,-197335.1758097173,-197335.1758097173,0.0,0.0,0.0,271870.3121271443,Thessaloniki,272549.09,,11827.677913984924
2014-03-31,470061.41794336523,401600.7383467861,424485.56400249223,470061.41794336523,470061.41794336523,-56771.57461237414,-56771.57461237414,-56771.57461237414,-56771.57461237414,-56771.57461237414,-56771.57461237414,0.0,0.0,0.0,413289.8433309911,Thessaloniki,422668.6699999999,,11195.720671501127
2014-04-30,470889.7373044978,480601.1574201799,503022.4722459353,470889.7373044978,470889.7373044978,21084.14376982885,21084.14376982885,21084.14376982885,21084.14376982885,21084.14376982885,21084.14376982885,0.0,0.0,0.0,491973.88107432664,Thessaloniki,487972.56999999995,,11048.591171608656
2014-05-31,471737.63877873734,547937.1695002445,570539.9448343542,471737.63877873734,471737.63877873734,87543.9949544062,87543.9949544062,87543.9949544062,87543.9949544062,87543.9949544062,87543.9949544062,0.0,0.0,0.0,559281.6337331436,Thessaloniki,575953.26,,11258.311101210653
2014-06-30,472558.18859251763,599992.6525470192,623718.7320976787,472558.18859251763,472558.18859251763,139370.13684985394,139370.13684985394,139370.13684985394,139370.13684985394,139370.13684985394,139370.13684985394,0.0,0.0,0.0,611928.3254423715,Thessaloniki,594098.5999999999,,11790.40665530716
2014-07-31,473399.5823361693,672218.4451568915,696168.3592055815,473399.5823361693,473399.5823361693,211158.27226171622,211158.27226171622,211158.27226171622,211158.27226171622,211158.27226171622,211158.27226171622,0.0,0.0,0.0,684557.8545978855,Thessaloniki,696292.1499999999,,11610.50460769597
2014-08-31,474240.97607982106,578052.7455075153,601010.0946537805,474240.97607982106,474240.97607982106,115437.4867700385,115437.4867700385,115437.4867700385,115437.4867700385,115437.4867700385,115437.4867700385,0.0,0.0,0.0,589678.4628498596,Thessaloniki,590922.91,,11331.631803920842
2014-09-30,475053.1056080145,462082.8166194956,486210.72733745724,475053.1056080145,475053.1056080145,-816.9218111788589,-816.9218111788589,-816.9218111788589,-816.9218111788589,-816.9218111788589,-816.9218111788589,0.0,0.0,0.0,474236.18379683566,Thessaloniki,479028.85000000003,,11974.543540621584
2014-10-31,475892.306120481,399720.6045629082,422831.53505746555,475892.306120481,475892.306120481,-64783.11999746645,-64783.11999746645,-64783.11999746645,-64783.11999746645,-64783.11999746645,-64783.11999746645,0.0,0.0,0.0,411109.18612301454,Thessaloniki,410752.7,,11722.348934451002
2014-11-30,476704.4356486744,342237.9788406724,365080.28530349076,476704.4356486744,476704.4356486744,-122820.28413225256,-122820.28413225256,-122820.28413225256,-122820.28413225256,-122820.28413225256,-122820.28413225256,0.0,0.0,0.0,353884.1515164218,Thessaloniki,351850.52,,11196.133787068946
2014-12-31,477542.1784168515,435939.4947203969,459654.5488142169,477542.1784168515,477542.1784168515,-29978.117358317442,-29978.117358317442,-29978.117358317442,-29978.117358317442,-29978.117358317442,-29978.117358317442,0.0,0.0,0.0,447564.0610585341,Thessaloniki,437795.38,,12090.487755682843
2015-01-31,478379.9211850286,344016.37183981726,366134.33603090385,478379.9211850286,478379.9211850286,-123037.21768224906,-123037.21768224906,-123037.21768224906,-123037.21768224906,-123037.21768224906,-123037.21768224906,0.0,0.0,0.0,355342.7035027796,Thessaloniki,351979.68000000005,,10791.63252812426
2015-02-28,479136.5898917252,268219.0633846632,291770.712242891,479136.5898917252,479136.5898917252,-199266.25133014415,-199266.25133014415,-199266.25133014415,-199266.25133014415,-199266.25133014415,-199266.25133014415,0.0,0.0,0.0,279870.3385615811,Thessaloniki,286984.39,,11900.373681309924
2015-03-31,479974.3302455679,406263.0685971079,430116.0096351046,479974.3302455679,479974.3302455679,-61516.346496295606,-61516.346496295606,-61516.346496295606,-61516.346496295606,-61516.346496295606,-61516.346496295606,0.0,0.0,0.0,418457.9837492723,Thessaloniki,420465.85,,11658.025885832321
2015-04-30,480785.02036988933,488143.4501396777,511590.225804768,480785.02036988933,480785.02036988933,18923.189942776684,18923.189942776684,18923.189942776684,18923.189942776684,18923.189942776684,18923.189942776684,0.0,0.0,0.0,499708.210312666,Thessaloniki,512539.88999999996,,11882.015492101957
2015-05-31,481622.73349835485,557842.0475878099,580925.595639245,481622.73349835485,481622.73349835485,87254.9620457148,87254.9620457148,87254.9620457148,87254.9620457148,87254.9620457148,87254.9620457148,0.0,0.0,0.0,568877.6955440696,Thessaloniki,559702.34,,12047.90009517537
2015-06-30,482433.42356605985,620063.0001670801,643419.3454331582,482433.4235660598,482433.4235660598,149131.51432221444,149131.51432221444,149131.51432221444,149131.51432221444,149131.51432221444,149131.51432221444,0.0,0.0,0.0,631564.9378882743,Thessaloniki,642799.28,,11854.4075448839
2015-07-31,483271.13663602166,682593.6793028967,704195.4685653576,483271.13663602166,483271.13663602166,209926.2076339505,209926.2076339505,209926.2076339505,209926.2076339505,209926.2076339505,209926.2076339505,0.0,0.0,0.0,693197.3442699722,Thessaloniki,684627.41,,10998.124295385438
2015-08-31,484108.8497059835,584964.5471770384,608511.6209388665,484108.8497059835,484108.8497059835,112226.82433566243,112226.82433566243,112226.82433566243,112226.82433566243,112226.82433566243,112226.82433566243,0.0,0.0,0.0,596335.674041646,Thessaloniki,598934.78,,12175.946897220565
2015-09-30,484919.5397786202,464912.00362625485,489301.6088113119,484919.5397786202,484919.5397786202,-7776.305789992295,-7776.305789992295,-7776.305789992295,-7776.305789992295,-7776.305789992295,-7776.305789992295,0.0,0.0,0.0,477143.2339886279,Thessaloniki,474572.51,,12158.374822683982
2015-10-31,485757.2528536781,415867.8424259581,439111.034282929,485757.2528536781,485757.2528536781,-58502.67368791737,-58502.67368791737,-58502.67368791737,-58502.67368791737,-58502.67368791737,-58502.67368791737,0.0,0.0,0.0,427254.5791657607,Thessaloniki,425184.76,,11856.455117168254
2015-11-30,486567.9429040623,352448.7254301191,375578.19905879925,486567.9429040623,486567.9429040623,-122939.782530414,-122939.782530414,-122939.782530414,-122939.782530414,-122939.782530414,-122939.782530414,0.0,0.0,0.0,363628.1603736483,Thessaloniki,367035.30000000005,,11950.038685150968
2015-12-31,487405.655956126,449276.22503198835,472444.3639198431,487405.655956126,487405.655956126,-26232.26744443912,-26232.26744443912,-26232.26744443912,-26232.26744443912,-26232.26744443912,-26232.26744443912,0.0,0.0,0.0,461173.3885116869,Thessaloniki,468947.54000000004,,11270.975408156228
2016-01-31,488243.36892647116,355241.8638346555,378428.5380101355,488243.36892647116,488243.36892647116,-121524.89071742256,-121524.89071742256,-121524.89071742256,-121524.89071742256,-121524.89071742256,-121524.89071742256,0.0,0.0,0.0,366718.4782090486,Thessaloniki,364199.98,,11710.0598010869
2016-02-29,489027.0358987295,283596.57363098755,306723.80881899915,489027.03589872946,489027.03589872946,-193623.89038508025,-193623.89038508025,-193623.89038508025,-193623.89038508025,-193623.89038508025,-193623.89038508025,0.0,0.0,0.0,295403.1455136493,Thessaloniki,291604.51999999996,,11320.66330534988
2016-03-31,489867.2440539445,430678.888482412,454970.9242697292,489867.2440539445,489867.2440539445,-47295.213308257546,-47295.213308257546,-47295.213308257546,-47295.213308257546,-47295.213308257546,-47295.213308257546,0.0,0.0,0.0,442572.03074568696,Thessaloniki,435128.77,,12398.893524042214
2016-04-30,490680.3487202816,504680.1122319583,528118.243696692,490680.3487202816,490680.3487202816,25763.60570449958,25763.60570449958,25763.60570449958,25763.60570449958,25763.60570449958,25763.60570449958,0.0,0.0,0.0,516443.9544247812,Thessaloniki,505151.60000000003,,11674.28927191085
2016-05-31,491520.55687549664,568309.7990808092,591619.3027079328,491520.55687549664,491520.55687549664,88675.69168818888,88675.69168818888,88675.69168818888,88675.69168818888,88675.69168818888,88675.69168818888,0.0,0.0,0.0,580196.2485636855,Thessaloniki,568472.95,,11423.054144247319
2016-06-30,492336.0108423932,600188.4995017797,623169.6158319104,492336.0108423932,492336.0108423932,119720.26211671364,119720.26211671364,119720.26211671364,119720.26211671364,119720.26211671364,119720.26211671364,0.0,0.0,0.0,612056.2729591068,Thessaloniki,594757.6800000002,,11113.342872803565
2016-07-31,493178.6466081864,695502.0122233704,717859.4596741635,493178.6466081864,493178.6466081864,212815.96895341264,212815.96895341264,212815.96895341264,212815.96895341264,212815.96895341264,212815.96895341264,0.0,0.0,0.0,705994.615561599,Thessaloniki,710978.24,,11864.84411256446
2016-08-31,494022.0206438,603556.6228277795,626327.0493925934,494022.0206438,494022.0206438,121454.54756470214,121454.54756470214,121454.54756470214,121454.54756470214,121454.54756470214,121454.54756470214,0.0,0.0,0.0,615476.5682085021,Thessaloniki,621617.88,,10850.481184091303
2016-09-30,494838.1890653614,496691.97708253085,519866.4445865573,494838.1890653614,494838.1890653614,13556.617013222662,13556.617013222662,13556.617013222662,13556.617013222662,13556.617013222662,13556.617013222662,0.0,0.0,0.0,508394.80607858405,Thessaloniki,518302.13,,11471.638507973228
2016-10-31,495681.56312282116,407082.408962514,430846.4784048519,495681.56312282116,495681.56312282116,-76864.82423767756,-76864.82423767756,-76864.82423767756,-76864.82423767756,-76864.82423767756,-76864.82423767756,0.0,0.0,0.0,418816.7388851436,Thessaloniki,422150.33999999997,,12029.739519708324
2016-11-30,496497.73156552407,362475.20045059186,385565.50001546775,496497.73156552407,496497.73156552407,-122454.87580659897,-122454.87580659897,-122454.87580659897,-122454.87580659897,-122454.87580659897,-122454.87580659897,0.0,0.0,0.0,374042.8557589251,Thessaloniki,377982.15,,11522.64425654267
2016-12-31,497341.1056229838,447228.38591629436,471515.37450034195,497341.1056229838,497341.1056229838,-37598.931549032946,-37598.931549032946,-37598.931549032946,-37598.931549032946,-37598.931549032946,-37598.931549032946,0.0,0.0,0.0,459742.17407395085,Thessaloniki,468662.7500000001,,11773.200426391093
2017-01-31,498184.47968044353,359905.75931428553,382708.4024940092,498184.47968044353,498184.47968044353,-126362.60338522836,-126362.60338522836,-126362.60338522836,-126362.60338522836,-126362.60338522836,-126362.60338522836,0.0,0.0,0.0,371821.87629521516,Thessaloniki,361057.9099999999,,10886.526198794018
